index,County,Year,ShelterID,BusName,City,Zip,License Type,DogSold,PupSold,CatSold,KitSold,ExoticSold,BegInvDog,DogRec,DogAdopt,DogReclaim,DogEuth,EndInvDogs,BegInvCat,CatRec,CatsAdopt,CatsReclaim,CatEuth,EndInvCats,BegInvOther,OtherRec,OtherAdopt,OtherReclaim,OtherEuth,EndInvOther,AllRec,AllAdopt,AllReclaim,AllEuth
292,Jefferson,2011,5064,Jefferson Co. Animal Control,Mt. Vernon,62864,Animal Control,234,0,0,0,0,20,2064,234,188,1581,80,0,0,0,0,0,0,0,0,0,0,0,0,2064,234,188,1581
293,Winnebago,2011,5140,Winnebago County Animal Services,Rockford,61103,Animal Control,0,0,0,0,0,98,3251,670,974,1492,80,106,4118,689,69,3380,116,8,1247,49,9,996,3,8616,1408,1052,5868
294,Henry,2011,5196,Geneseo Police Department,Geneseo,61254,Animal Control,0,0,0,0,0,0,35,7,28,0,0,0,15,10,5,0,0,0,0,0,0,0,0,50,17,33,0
295,Woodford,2011,5200,Steffen Dr. J. R. ,Goodfield,61742,Kennel Operator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Vermilion,2011,5202,Vermilion County Animal Shelter,Danville,61834,Animal Control,348,363,141,241,4,58,1345,711,314,340,38,23,1273,387,25,793,96,0,89,34,30,25,0,2707,1132,369,1158
297,Coles,2011,5242,Coles County Animal Shelter,Charleston,61920,Animal Control Facility,0,0,0,0,0,0,1034,384,254,348,0,0,929,198,24,615,0,0,50,45,2,3,0,2013,627,280,966
298,Putnam,2011,5252,Putnam County Animal Control,McNabb,61335,Animal Control,0,0,0,0,0,0,39,10,25,3,1,2,10,4,0,6,0,0,0,0,0,0,0,49,14,25,9
299,Lawrence,2011,5422,Lawrence County Animal Control,Lawrenceville,62439,Animal Control,0,0,0,0,0,4,210,14,30,17,8,0,95,3,3,16,1,0,0,0,0,0,0,305,17,33,33
300,Iroquois,2011,5477,Village of Onarga,Onarga,60955,Animal Control,0,0,0,0,0,0,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,1
301,Lee,2011,5490,Sauk Valley Humane Soc Inc,Mendota,61342,Animal Shelter,2,0,5,2,0,7,1,2,4,0,0,50,4,3,1,2,48,0,0,0,0,0,0,5,5,5,2
302,Adams,2011,5531,Adams County Animal Shelter,Quincy,62305,Animal Control,0,0,0,0,0,0,250,147,95,8,0,0,7,6,0,1,0,0,10,1,0,9,0,267,154,95,18
303,Mason,2011,5567,Village of Manito,Manito,61546,Animal Control,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,10,0,10,0,0,25,0,15,0
304,Williamson,2011,5619,Williamson County Animal Control,Marion,62959,Animal Control,0,0,0,0,0,30,845,450,173,222,25,0,18,0,2,16,0,0,5,0,0,5,0,868,450,175,243
305,Adams,2011,5700,Quincy Humane Society,Quincy,62305,Animal Shelter,0,0,0,0,0,32,594,575,4,4,36,31,347,321,0,27,32,32,37,34,0,1,3,978,930,4,32
306,Madison,2011,5747,Alton Animal Control Center,Alton,62002,Animal Control,0,0,0,0,0,0,380,61,82,237,0,0,346,7,8,331,0,0,327,1,1,325,0,1053,69,91,893
307,Mason,2011,5760,City of Havana,Havana,62644,Animal Control,0,0,0,0,0,0,35,0,14,21,0,0,60,0,9,51,28,0,0,0,0,0,0,95,0,23,72
308,Hamilton,2011,5801,City of Mcleansboro,Mcleansboro,62859,Animal Control,0,0,0,0,0,0,13,0,12,1,0,0,2,0,2,0,0,0,2,1,1,0,0,17,1,15,1
309,Monroe,2011,6034,Monroe County Animal Pound,Waterloo,62298,Animal Control,0,0,0,0,0,0,270,124,110,36,0,0,141,51,8,82,0,0,0,0,0,0,0,411,175,118,118
310,Lee,2011,6062,Granny Rose Animal Shelter,Dixon,61021,Animal Shelter,74,16,32,17,0,16,95,90,3,1,16,22,64,49,0,2,36,0,0,0,0,0,0,159,139,3,3
311,Macoupin,2011,6098,Macoupin County Adopt-A-Pet,Benld,62009,Animal Shelter,206,176,73,106,0,65,369,382,5,0,47,44,169,179,0,0,34,0,0,0,0,0,0,538,561,5,0
312,St. Clair,2011,6311,Marissa Animal Control,Marissa,62257,Animal Control,0,0,0,0,0,0,87,0,67,0,0,0,102,0,5,0,0,0,0,0,0,0,0,189,0,72,0
313,Henry,2011,6355,Henry CO Humane Society Kewanee Chapter,Kewanee,61443,Animal Shelter,0,0,0,0,0,3,79,70,1,3,8,100,96,60,0,11,125,0,0,0,0,0,0,175,130,1,14
314,Rock Island,2011,6357,Animal Aid Humane Society Inc.,Moline,61265,Animal Shelter,0,0,0,0,0,5,43,43,0,0,5,80,252,275,0,0,57,0,0,0,0,0,0,295,318,0,0
315,Madison,2011,6418,Highland Animal Shelter,Highland,62249,Animal Shelter,0,0,0,0,0,0,43,56,0,0,29,0,113,121,0,0,70,0,0,0,0,0,0,156,177,0,0
316,Macon,2011,6479,Humane Society of Decator/Macon Co,Decatur,62526,Animal Shelter,0,0,0,0,0,16,55,61,3,0,7,51,35,56,0,1,29,0,0,0,0,0,0,90,117,3,1
317,Stephenson,2011,6480,Friends Forever Humane Society,Freeport,61032,Animal Shelter,0,0,0,0,0,14,243,213,17,1,28,34,148,136,1,3,42,0,3,3,0,0,0,394,352,18,4
318,Cumberland,2011,6512,Cumberland County Pound,Toledo,62468,Animal Control,0,0,0,0,0,0,79,47,19,11,2,0,0,0,0,0,0,0,0,0,0,0,0,79,47,19,11
319,Clark,2011,6577,Bender's Townhouse Kennels,West Union,62477,Animal Control,0,0,0,0,0,0,168,89,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,168,89,21,46
320,Madison,2011,6613,Metro East Humane Society,Edwardsville,62025,Animal Shelter,0,0,0,0,0,20,564,492,0,49,23,46,272,229,0,51,54,0,0,0,0,0,0,836,721,0,100
321,Randolph,2011,6713,Chester City Pound,Chester,62233,Animal Control,0,0,0,0,0,0,154,76,64,7,5,0,0,0,0,0,0,0,0,0,0,0,0,154,76,64,7
322,Pope,2011,6793,Pope County Animal Pound,Golconda,62938,Animal Control,0,0,0,0,0,10,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0
323,Pulaski,2011,6935,Mound City Animal Pound,Mound City,62963,Animal Control,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
324,Randolph,2011,6969,Randolph County Animal Control,Sparta,62286,Animal Control,0,0,0,0,0,0,134,72,24,36,0,0,23,12,4,7,0,0,0,0,0,0,0,157,84,28,43
325,White,2011,7123,Grayville City Dog Pound,Grayville,62844,Animal Control,0,0,0,0,0,0,17,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,13,3
326,Boone,2011,7126,Roscoe Animal Retreat,Roscoe,61073,Animal Shelter,0,0,0,0,0,25,50,50,0,0,25,250,200,200,1,0,250,0,0,0,0,0,0,250,250,1,0
327,Pulaski,2011,7146,City of Mounds,Mounds,62964,Animal Control,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2
328,Shelby,2011,7147,Village of Tower Hill,Tower Hill,62571,Animal Control,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,7,0
329,Randolph,2011,7376,Evansville Dog Pound,Evansville,62242,Animal Control,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
330,Wayne,2011,7575,Wayne County Humane Society,Fairfield,62837,Animal Shelter,0,0,0,0,0,26,569,111,64,117,36,37,300,60,0,256,21,0,0,0,0,0, ,869,171,64,373
331,Whiteside,2011,7583,Whiteside County Pound,Rock Falls,61071,Animal Control,0,0,0,0,0,0,522,33,269,216,0,0,240,3,4,236,0,0,0,0,0,0,0,762,36,273,452
332,Randolph,2011,7619,Tilden Animal Control,Tilden,62292,Kennel Operator,0,0,0,0,0,0,6,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,1,6,1
333,Union,2011,7641,Union County Animal Control,Cobden,62920,Animal Control,0,0,0,0,0,0,0,42,34,43,16,0,0,74,0,55,11,0,12,2,9,0,1,12,118,43,98
334,Randolph,2011,7682,Steelville Animal Control,Steeleville,62288,Animal Control,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,3,6
335,Grundy,2011,7683,Gundy County Humane Society,Coal City,60416,Animal Shelter,0,0,0,0,0,1,23,22,0,1,1,2,2,2,0,0,2,0,0,0,0,0,0,25,24,0,1
336,Edwards,2011,7794,Albion Animal Pound,Albion,62806-1016,Animal Control,0,0,0,0,0,0,57,0,36,21,0,0,44,0,2,42,0,0,18,0,0,0,0,119,0,38,63
337,Knox,2011,7871,Knox County Humane Society,Galesburg,61401,Animal Shelter,0,0,0,0,0,0,632,404,85,20,0,0,459,279,5,56,0,0,15,15,0,0,0,1106,698,90,76
338,Shelby,2011,7889,City of Windsor,Windsor,61957,Animal Control,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9
339,Macon,2011,7909,Prairieland Animal Welfare,Decator ,62521,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,0,0,0,0,0,0,7,4,0,0
340,Clark,2011,7961,Baird's Pound,Martinsville,62442,Animal Control,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0
341,Lasalle,2011,8073,Pet Project Inc.,Marseilles,61341,Animal Shelter,0,0,0,0,0,21,175,174,0,2,20,32,65,68,0,2,27,0,0,0,0,0,0,240,242,0,4
342,Bureau,2011,8180,Friends Of Strays Inc.,Princeton,61356,Animal Shelter,78,24,186,61,0,28,108,102,0,2,32,492,186,247,0,14,417,0,0,0,0,0,0,294,349,0,16
343,Christian,2011,8278,City of Assumption,Assumption,62510,Animal Control,0,0,0,0,0,0,10,0,9,1,0,0,4,0,4,0,0,0,6,0,0,6,0,20,0,13,7
344,Williamson,2011,8392,Herrin Animal Control,Herrin,62948,Animal Control,0,0,0,0,0,252,176,11,47,118,428,104,79,3,0,76,243,0,0,0,0,0,0,255,14,47,194
345,Greene,2011,8432,White Hall Animal Control,White Hall,62092,Animal Control,0,0,0,0,0,0,48,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,27,21,0
346,Cumberland,2011,8443,Neoga Animal Shelter,Neoga,62447,Animal Control,0,0,0,0,0,0,11,5,6,0,0,0,22,0,0,22,0,0,2,0,0,2,0,35,5,6,24
347,Knox,2011,8448,Knoxville Animal Control,Knoxville,61448,Animal Control,0,0,0,0,0,0,20,0,20,0,0,0,6,0,6,0,0,0,0,0,0,0,0,26,0,26,0
348,Grundy,2011,8514,Just Animals Placement Service,Mazon,60444,Animal Shelter,32,36,87,262,0,16,64,68,5,1,12,53,327,349,3,2,31,0,0,0,0,0,0,391,417,8,3
349,Hardin,2011,8564,City of Rosiclare,Rosiclare,62982,0,0,0,0,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0
350,Lee,2011,8565,City of Amboy,Amboy,61310,Animal Control,0,0,0,0,0,0,9,5,4,0,0,0,64,3,0,61,0,0,0,0,0,0,0,73,8,4,61
351,Moultrie,2011,8566,Village of Arthur,Arthur,61911,Animal Control,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
352,Will,2011,8568,Homes For Huskies,Lockport,60441,Animal Shelter,12,2,0,0,0,3,14,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0, ,14,14,0,0
353,Lawrence,2011,8603,Lawrence County Humane Society (CATS),Lawrenceville,62439,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,54,77,12,10,34,72,0,0,0,0,0,0,77,12,10,34
354,Richland,2011,8645,Humane Society of Olney Area,Olney,62450,Animal Shelter,0,0,0,0,0,0,67,46,21,1,0,0,56,38,18,3,0,0,3,3,0,0,0,126,87,39,4
355,Greene,2011,8675,The Dog P.E.N.,Roodhouse,62082,Animal Shelter,36,4,158,40,0,9,41,40,0,0,10,4,199,198,0,0,1,0,0,0,0,0,0,240,238,0,0
356,Madison,2011,8699,East Alton Animal Control,East Alton,62024,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
357,Coles,2011,8779,Kieffer's K-9 Country Club,Mattoon,61938,Animal Shelter,0,0,0,0,0,3,0,0,0,0,3,60,6,20,6,0,40,3,0,1,0,0,2,6,21,6,0
358,Brown,2011,8899,City of Mt. Sterling,Mt. Sterling,62353,Animal Control,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0
359,Moultrie,2011,8900,Moultrie County Animal Control,Sullivan,61951,Animal Control,0,0,0,0,0,2,111,39,43,29,5,0,37,3,0,34,0,0,0,0,0,0,0,148,42,43,63
360,Crawford,2011,8940,Crawford County Humane Society,Robinson,62454-3356,Animal Shelter,42,38,5,2,6,41,695,80,64,73,80,170,289,7,4,81,168,2,4,0,0,0,0,988,87,68,154
361,Putnam,2011,8979,Village of Granville,Granville,61326,Animal Control,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0
362,Pike,2011,8996,Pike County Animal Control,Pittsfield,62363,Animal Control,0,0,0,0,0,15,305,188,66,46,20,10,83,75,2,13,3,0,0,0,0,0,0,388,263,68,59
363,Douglas,2011,9011,City of Arcola,Arcola,61910-0215,Animal Control,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
364,Will,2011,9040,Humane Haven Animal Shelter,Bolingbrook,60440,Animal Shelter,0,0,0,0,0,3,26,24,0,1,7,35,61,87,2,1,8,0,0,0,0,0,0,87,111,2,2
365,Livingston,2011,9427,Livingston County Humane Society,Pontiac,61764,Animal Shelter,0,0,0,0,0,23,126,98,0,13,38,71,103,107,0,8,59,0,0,0,0,0,0,229,205,0,21
366,Jodaviess,2011,9465,Safe Haven Humane Society,Elizabeth,61028,Animal Shelter,0,0,0,0,0,7,83,77,0,2,11,16,61,50,1,4,22,0,0,0,0,0,0,144,127,1,6
367,Kendall,2011,9577,Recycled Rotts Inc.,Oswego,60543,Animal Shelter,0,0,0,0,0,0,108,98,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108,98,0,10
368,Fulton,2011,9650,Humane Society of Fulton County,Canton,61520,Animal Shelter,0,0,0,0,0,19,521,433,89,7,11,85,372,443,3,5,6,0,0,0,0,0,0,893,876,92,12
369,Will,2011,9742,Shih Tzu Rescue,Homer Glen,60491,Animal Shelter,0,0,0,0,0,20,25,26,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,1
370,Fayette,2011,9936,Fayette County Animal Control,Vandalia,62471,Animal Control,0,0,0,0,0,7,444,43,24,377,4,0,129,2,0,127,0,0,0,0,0,0,0,573,45,24,504
371,Dekalb,2011,9944,Recycling Animals In Need (R.A.I.N.),Hinckley,60520-0810,Animal Shelter,0,0,0,0,0,4,4,3,0,0,1,9,9,7,0,0,2,0,0,0,0,0,0,13,10,0,0
372,Bureau,2011,9990,Bureau County Animal Control,Princeton,61356,Animal Control,0,0,0,0,0,0,89,37,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,89,37,28,24
373,Warren,2011,10075,Western Illinois Animal Rescue Inc.,Monmouth,61462,Animal Shelter,0,0,0,0,0,0,30,30,0,0,0,0,60,51,1,5,3,0,0,0,0,0, ,90,81,1,5
374,Whiteside,2011,10093,Village of Tampico,Tampico,61283,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Massac,2011,10102,Village of Joppa,Joppa,62953,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Brown,2011,10161,Village of Versailles,Versailles,62378,Animal Control,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
377,Marshall,2011,10171,"Animal Recycling Kennel H.S., LTD",Lacon,61540,Animal Shelter,155,80,62,87,0,70,170,239,2,4,55,102,41,149,1,6,95,0,0,0,0,0,0,211,388,3,10
378,Macon,2011,10185,Homeward Bound Pet Shelter Inc.,Decatur,62526,Animal Shelter,0,0,0,0,0,48,445,454,0,10,29,38,108,124,0,6,16,0,0,0,0,0,0,553,578,0,16
379,Lasalle,2011,10281,Illinois Valley Animal Rescue,Lasalle,61301,Animal Shelter,0,0,0,0,0,58,130,159,22,10,55,211,470,168,6,219,220,0,0,0,0,0,0,600,327,28,229
380,Livingston,2011,10364,Guardian Angel Basset Rescue Inc.,Dwight,60420,Animal Shelter,0,0,0,0,0,10,180,170,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,180,170,0,3
381,Will,2011,10409,C.O.P.E.,Joliet,60431,Animal Shelter,0,0,0,0,0,4,0,0,0,2,2,85,40,41,0,4,80,0,0,0,0,0,0,40,41,0,6
382,Woodford,2011,10437,City of El Paso,El Paso,61738,Animal Control,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0
383,Randolph,2011,10487,Randolph County Humane Society,Sparta,62286,Animal Shelter,0,0,0,0,0,16,102,77,4,4,33,8,14,12,0,1,9,0,0,0,0,0,0,116,89,4,5
384,Dekalb,2011,10584,Tails Humane Society,Dekalb,60115,Animal Shelter,565,505,467,519,143,136,1304,1070,43,81,192,193,1080,986,25,117,125,31,129,143,0,5,7,2513,2199,68,203
385,Hancock,2011,10626,Hearts of Hancock Humane Society,Carthage,62321,Animal Shelter,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0
386,Johnson,2011,10693,Goines Kennels,Vienna,62995,Animal Control Facility,0,0,0,0,0,2,221,0,88,126,7,0,16,0,0,16,0,0,0,0,0,0,0,237,0,88,142
387,Perry,2011,10838,Perry County Humane Society,Duquoin,62832,Animal Shelter,0,0,0,0,0,20,76,47,0,2,17,8,25,17,0,1,9,0,0,0,0,0,0,101,64,0,3
388,Scott,2011,10871,Scott County Dog Rescue,Winchester,62694,Animal Shelter,0,0,0,0,0,10,118,123,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,118,123,0,0
389,Sangamon,2011,10913,Illinois Humane,Springfield,62704,Animal Shelter,0,0,0,0,0,17,28,32,0,1,11,3,15,9,0,0,9,0,0,0,0,0,0,43,41,0,1
390,Kendall,2011,10937,Western Irish Setter Club Inc.,Minooka,60447,Animal Shelter,3,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
391,Champaign,2011,10984,Prairieland Anti-Cruelty Program,Champaign,61822,Animal Shelter,0,0,0,0,0,2,31,13,0,18,2,92,170,126,0,58,76,0,0,0,0,0,0,201,139,0,76
392,Madison,2011,10989,Partners For Pets Humane Society,St. Jacob,62281,Animal Shelter,0,0,0,0,0,60,570,563,0,7,60,50,384,376,0,8,50,0,0,0,0,0,0,954,939,0,15
393,Peoria,2011,11004,Pets For Seniors,Brimfield,61517,Animal Shelter,0,0,0,0,0,2,24,22,0,0,4,12,137,134,0,1,15,0,0,0,0,0,0,161,156,0,1
394,Jasper,2011,11194,Jasper County Animal Control,Newton,62448,Animal Control,0,0,0,0,0,0,191,4,77,110,0,0,0,0,0,0,0,0,0,0,0,0,0,191,4,77,110
395,Will,2011,11247,Greater Chicago Caged Bird Club,Lockport,60441,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,83,0,0,17,80,83,0,0
396,Fayette,2011,11249,Second Chance Animal Rescue,Vandalia,62471,Animal Shelter,40,200,0,0,0,0,247,240,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,247,240,0,0
397,Coles,2011,11250,Genesis Animal Rescue,Mattoon,61938,Animal Shelter,0,0,0,0,0,6,50,42,0,0,6,6,45,40,5,1,8,0,0,0,0,0,0,95,82,5,1
398,Champaign,2011,11459,Wing of Wonder Avian Rescue,Mahomet,61853,Animal Shelter,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,28,47,30,0,0,45,47,30,0,0
399,Monroe,2011,11527,Humane Society of Monroe County,Red Bud,62278,Animal Shelter,0,0,0,0,0,41,222,210,0,5,48,39,219,177,0,3,78,0,0,0,0,0,0,441,387,0,8
400,Champaign,2011,11647,Champaign County Animal Services,Urbana,61820,Animal Control,0,0,0,0,0,0,1115,217,433,465,0,0,783,372,38,373,0,0,27,18,1,8,0,1925,607,472,846
401,Mason,2011,11651,Pets Without Parents,Easton,62633,Animal Shelter,0,0,0,0,0,8,161,78,53,22,8,11,228,111,21,83,13,0,0,0,0,0,0,389,189,74,105
402,Kankakee,2011,11653,New Beginnings For Cats,Bourbonnais,60914,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,92,214,167,2,40,99,0,0,0,0,0,0,214,167,2,40
403,Champaign,2011,11702,Catsnap,Champaign,61820,Animal Shelter,0,0,0,0,0,2,34,35,0,0,1,42,215,194,2,8,53,0,5,2,0,0,3,254,231,2,8
404,Jefferson,2011,11881,Australian Cattle Dog Rescue Of IL,Texico,62889,Kennel Operator,0,0,0,0,0,35,222,217,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,222,217,0,15
405,Carroll,2011,11883,Heartland Pet Welfare Inc.,Savanna,61074,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,74,139,121,0,5,87,0,0,0,0,0,0,139,121,0,5
406,Kendall,2011,11945,Greater Chicago Cavalier Rescue,Yorkville,60560,Animal Shelter,0,0,0,0,0,10,66,72,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,66,72,0,2
407,Rock Island,2011,12028,Rock Island County Animal Care & Control,Moline,61265,Animal Control,0,0,0,0,0,0,2192,841,818,513,15,0,1858,995,32,848,50,0,75,28,5,42,0,4125,1864,855,1403
408,Jackson,2011,12038,St. Francis Care,Murphysboro,62966,Animal Shelter,0,0,0,0,0,80,353,322,6,27,78,16,98,80,0,14,20,0,0,0,0,0,0,451,402,6,41
409,Will,2011,12078,Bernese Mountain Dog Club of NI Rescue,Shorewood,60431,Animal Shelter,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
410,Henry,2011,12142,Henry CO Humane Society Geneseo Chapter,Genoseo,61254,Animal Shelter,0,0,0,0,0,5,46,56,1,0,6,63,278,259,0,5,79,0,0,0,0,0,0,324,315,1,5
411,Boone,2011,12181,Fresh Start Animal Rescue Inc.,Belvidere,61008,Animal Shelter,0,0,0,0,0,52,343,362,0,8,25,20,92,95,0,1,16,0,0,0,0,0,0,435,457,0,9
412,Greene,2011,12195,Ghrist Vet Clinic--Carrollton Branch,Carrollton,62016,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Clinton,2011,12630,Centralia Humane Society,Centralia,62801,Animal Shelter,0,0,0,0,0,20,121,108,2,1,30,75,65,60,0,0,80,0,6,6,4,0,0,192,174,6,1
414,Macon,2011,12676,Pet Tracks,Decatur,62526,Animal Shelter,0,0,3,2,0,0,0,0,0,0,0,33,21,5,0,0,49,0,0,0,0,0,0,21,5,0,0
415,Randolph,2011,12697,Gunner's Run Rescue,Ruma,62278,Animal Shelter,0,0,0,0,0,7,38,38,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0
416,Stephenson,2011,12772,Critter Camp,German Valley,61039,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,174,31,0,0,323,174,31,0,0
417,St. Clair,2011,12774,Midwest Schipperke Rescue Inc.,O'Fallon,62269,Animal Shelter,0,0,0,0,0,6,25,17,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,25,17,0,5
418,Logan,2011,12805,Humane Society of Logan County,Lincoln,62656,Animal Shelter,0,0,0,0,0,2,20,20,0,0,2,2,36,18,2,2,16,0,0,0,0,0,0,56,38,2,2
419,Bond,2011,12864,Bond County Humane Society,Greenville,62246,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,45,85,67,1,7,27,0,0,0,0,0,0,85,67,1,7
420,Will,2011,13180,H.A.P.P.E Parrots Rescue Inc.,Bolingbrook,60440,Animal Shelter,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,30,24,3,0,6,30,24,3,0
421,Montgomery,2011,13249,Montgomery Co Animal Control and Shelter,Hillsboro,62049,Animal Control,0,0,0,0,0,15,381,252,110,17,17,4,176,150,1,24,5,0,0,0,0,0,0,557,402,111,41
422,Dewitt,2011,13301,"Second Chance Pet Adoptions, Inc.",Clinton,61727,Animal Shelter,0,0,0,0,0,0,90,74,0,1,15,0,49,33,0,0,16,0,2,2,0,0,0,141,109,0,1
423,Adams,2011,13357,City of Quincy Animal Shelter,Quincy,62301,Animal Control,0,0,0,0,0,0,907,385,386,136,0,0,851,284,33,534,0,0,14,8,0,6,0,1772,677,419,676
424,Lasalle,2011,13358,City of Streator Animal Control,Streator,61364,Animal Control,0,0,0,0,0,2,115,32,64,19,2,0,41,0,0,41,0,0,0,0,0,0,0,156,32,64,60
425,Sangamon,2011,13501,Canine Solutions Rescue,Rochester,62563,Animal Shelter,40,10,0,0,0,2,48,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,44,0,0
426,Will,2011,13512,Making A Difference Rescue,Channahon,60410,Animal Shelter,0,0,0,0,0,11,52,46,0,2,15,5,11,7,0,0,9,0,3,3,0,0,0,66,56,0,2
427,Winnebago,2011,13587,Robinson Parrot Rescue,Rockford,61103,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,1, ,4,8,0,1
428,Will,2011,13632,English Springer Rescue America Inc.,New Lenox,60451,Animal Shelter,0,0,0,0,0,62,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2
429,Will,2011,13646,Hope 4 Paws Rescue,Plainfield,60586,Animal Shelter,160,106,0,0,0,0,269,266,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,269,266,0,3
430,Will,2011,13677,Aloha (A Love Of Homeless Animals),Bolingbrook,60490,Animal Shelter,2,45,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0
431,Will,2011,13679,Critter Corral Guinea Pig Rescue,Crete,60417,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,5,175,200,0,0,5
432,Peoria,2011,13702,Paws Giving Independence NFP,Peoria,61614,Animal Shelter,0,0,0,0,0,23,11,13,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,13,1,0
433,Madison,2011,13730,Dachshund Rescue of St. Louis,Highland,62249,Animal Shelter,0,0,0,0,0,100,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
434,Livingston,2011,13734,Livco Animal Control Inc.,Fairbury,61739,Animal Control,0,0,0,0,0,0,210,143,51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,210,143,51,16
435,Knox,2011,13761,Guardian Angels Humane Society,Galesburg,61401,Animal Shelter,0,0,0,0,0,6,10,14,0,0,2,38,42,49,0,0,31,4,0,5,0,0,4,52,68,0,0
436,Macon,2011,13788,Illinois English Bulldog Rescue,Decatur,62526,Animal Shelter,0,0,0,0,0,27,82,80,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,82,80,0,3
